[2023-07-17T20:28:11Z INFO  dt_instance] Current Twin: mc-twin-2
[2023-07-17T20:35:08Z INFO  dt_instance] received at 2023-07-17 20:35:08.311812086 UTC - from mc-2->source-5 "498" 20:35:08.310366363
[2023-07-17T20:35:10Z INFO  dt_instance] received at 2023-07-17 20:35:10.817517073 UTC - from mc-2->source-1 "513" 20:35:10.815873381
[2023-07-17T20:35:13Z INFO  dt_instance] received at 2023-07-17 20:35:13.324133494 UTC - from mc-2->source-5 "508" 20:35:13.323006486
[2023-07-17T20:35:15Z INFO  dt_instance] received at 2023-07-17 20:35:15.830641300 UTC - from mc-2->source-1 "523" 20:35:15.829359502
[2023-07-17T20:35:18Z INFO  dt_instance] received at 2023-07-17 20:35:18.339875578 UTC - from mc-2->source-5 "518" 20:35:18.338080138
[2023-07-17T20:35:20Z INFO  dt_instance] received at 2023-07-17 20:35:20.845081138 UTC - from mc-2->source-5 "523" 20:35:20.844088476
[2023-07-17T20:35:23Z INFO  dt_instance] received at 2023-07-17 20:35:23.352548778 UTC - from mc-2->source-5 "528" 20:35:23.350161657
[2023-07-17T20:35:25Z INFO  dt_instance] received at 2023-07-17 20:35:25.856600672 UTC - from mc-2->source-1 "543" 20:35:25.855707666
[2023-07-17T20:35:28Z INFO  dt_instance] received at 2023-07-17 20:35:28.363792237 UTC - from mc-2->source-5 "538" 20:35:28.362314431
[2023-07-17T20:35:30Z INFO  dt_instance] received at 2023-07-17 20:35:30.868836005 UTC - from mc-2->source-1 "553" 20:35:30.867966650
[2023-07-17T20:35:33Z INFO  dt_instance] received at 2023-07-17 20:35:33.374141803 UTC - from mc-2->source-1 "558" 20:35:33.373223246
[2023-07-17T20:35:35Z INFO  dt_instance] received at 2023-07-17 20:35:35.879735450 UTC - from mc-2->source-1 "563" 20:35:35.878765337
[2023-07-17T20:35:38Z INFO  dt_instance] received at 2023-07-17 20:35:38.385731896 UTC - from mc-2->source-5 "558" 20:35:38.384521704
[2023-07-17T20:35:40Z INFO  dt_instance] received at 2023-07-17 20:35:40.890689367 UTC - from mc-2->source-5 "563" 20:35:40.889067731
[2023-07-17T20:35:43Z INFO  dt_instance] received at 2023-07-17 20:35:43.397373077 UTC - from mc-2->source-5 "568" 20:35:43.396244767
[2023-07-17T20:35:45Z INFO  dt_instance] received at 2023-07-17 20:35:45.903426081 UTC - from mc-2->source-5 "573" 20:35:45.902764721
[2023-07-17T20:35:48Z INFO  dt_instance] received at 2023-07-17 20:35:48.409890962 UTC - from mc-2->source-5 "578" 20:35:48.408847877
[2023-07-17T20:35:50Z INFO  dt_instance] received at 2023-07-17 20:35:50.917050651 UTC - from mc-2->source-5 "583" 20:35:50.915845281
[2023-07-17T20:35:53Z INFO  dt_instance] received at 2023-07-17 20:35:53.422049810 UTC - from mc-2->source-5 "588" 20:35:53.421191941
