"Time","emqx-1","emqx-0"
2023-06-23 17:11:30,8.77,8.78
2023-06-23 17:11:45,8.78,8.80
2023-06-23 17:12:00,8.80,8.80
2023-06-23 17:12:15,8.81,8.82
2023-06-23 17:12:30,8.82,8.83
2023-06-23 17:12:45,8.83,8.85
2023-06-23 17:13:00,8.85,8.86
2023-06-23 17:13:15,8.86,8.87
2023-06-23 17:13:30,8.87,8.88
2023-06-23 17:13:45,8.88,8.90
2023-06-23 17:14:00,8.90,8.91
2023-06-23 17:14:15,8.90,8.92
2023-06-23 17:14:30,8.92,8.93
2023-06-23 17:14:45,8.93,8.94
2023-06-23 17:15:00,8.94,8.95
2023-06-23 17:15:15,8.95,8.97
2023-06-23 17:15:30,8.96,8.97
2023-06-23 17:15:45,8.97,8.99
2023-06-23 17:16:00,8.99,9.00
2023-06-23 17:16:15,8.99,9.01
2023-06-23 17:16:30,9.01,9.02
2023-06-23 17:16:45,9.01,9.03
2023-06-23 17:17:00,9.02,9.04
2023-06-23 17:17:15,9.03,9.05
2023-06-23 17:17:30,9.04,9.05
2023-06-23 17:17:45,9.05,9.07
2023-06-23 17:18:00,9.06,9.07
2023-06-23 17:18:15,9.07,9.08
2023-06-23 17:18:30,9.08,9.09
2023-06-23 17:18:45,9.08,9.10
2023-06-23 17:19:00,9.09,9.10
2023-06-23 17:19:15,9.10,9.11
2023-06-23 17:19:30,9.11,9.12
2023-06-23 17:19:45,9.11,9.12
2023-06-23 17:20:00,9.12,9.13
2023-06-23 17:20:15,9.13,9.14
2023-06-23 17:20:30,9.13,9.14
2023-06-23 17:20:45,9.14,9.15
2023-06-23 17:21:00,9.14,9.15
2023-06-23 17:21:15,9.15,9.16
2023-06-23 17:21:30,9.15,9.16
2023-06-23 17:21:45,9.16,9.17
2023-06-23 17:22:00,9.16,9.17
2023-06-23 17:22:15,9.16,9.17
2023-06-23 17:22:30,9.17,9.18
2023-06-23 17:22:45,9.17,9.18
2023-06-23 17:23:00,9.18,9.18
2023-06-23 17:23:15,9.18,9.19
2023-06-23 17:23:30,9.18,9.19
2023-06-23 17:23:45,9.19,9.20
2023-06-23 17:24:00,9.19,9.20
2023-06-23 17:24:15,9.19,9.20
2023-06-23 17:24:30,9.20,9.20
2023-06-23 17:24:45,9.20,9.21
2023-06-23 17:25:00,9.20,9.21
2023-06-23 17:25:15,9.20,9.22
2023-06-23 17:25:30,9.21,9.22
2023-06-23 17:25:45,9.21,9.22
2023-06-23 17:26:00,9.21,9.22
2023-06-23 17:26:15,9.22,9.23
2023-06-23 17:26:30,9.22,9.23
2023-06-23 17:26:45,9.22,9.23
2023-06-23 17:27:00,9.22,9.24
2023-06-23 17:27:15,9.23,9.24
2023-06-23 17:27:30,9.23,9.24
2023-06-23 17:27:45,9.23,9.24
2023-06-23 17:28:00,9.23,9.25
2023-06-23 17:28:15,9.24,9.25
2023-06-23 17:28:30,9.24,9.25
2023-06-23 17:28:45,9.24,9.25
2023-06-23 17:29:00,9.24,9.26
2023-06-23 17:29:15,9.24,9.26
2023-06-23 17:29:30,9.25,9.26
2023-06-23 17:29:45,9.25,9.26
2023-06-23 17:30:00,9.25,9.26
2023-06-23 17:30:15,9.25,9.27
2023-06-23 17:30:30,9.25,9.27
2023-06-23 17:30:45,9.26,9.27
2023-06-23 17:31:00,9.26,9.27
2023-06-23 17:31:15,9.26,9.27
2023-06-23 17:31:30,9.26,9.27
2023-06-23 17:31:45,9.26,9.28
2023-06-23 17:32:00,9.26,9.28
2023-06-23 17:32:15,9.26,9.28
2023-06-23 17:32:30,9.27,9.28
2023-06-23 17:32:45,9.27,9.28
2023-06-23 17:33:00,9.27,9.28
2023-06-23 17:33:15,9.27,9.28

