"Time","emqx-0","emqx-1"
2023-06-27 19:08:00,7647,7878
2023-06-27 19:08:15,7647,7878
2023-06-27 19:08:30,7647,7878
2023-06-27 19:08:45,7647,7878
2023-06-27 19:09:00,7647,7878
2023-06-27 19:09:15,7647,7878
2023-06-27 19:09:30,7647,7878
2023-06-27 19:09:45,7647,7878
2023-06-27 19:10:00,7647,7878
2023-06-27 19:10:15,7647,7878
2023-06-27 19:10:30,7647,7878
2023-06-27 19:10:45,7647,7878
2023-06-27 19:11:00,7647,7878
2023-06-27 19:11:15,7647,7878

